ESPECIE	LONGITUD	LATITUD
crassifolia	-99.81666667	20.08333333
crassifolia	-99.45277778	19.08555556
crassifolia	-99.94472222	19.00861111
crassifolia	-100.56666667	21.96666667
crassifolia	-100.13388889	18.97361111
crassifolia	-100.56666667	21.93333333
crassifolia	-100.28333333	21.91666667
crassifolia	-100.15000000	18.90000000
crassifolia	-100.15277778	18.90583333
crassifolia	-100.68333333	19.88333333
crassifolia	-100.81666667	19.85000000
crassifolia	-100.00250000	18.86500000
crassifolia	-100.93333333	21.80000000
crassifolia	-100.65000000	19.80000000
crassifolia	-100.55361111	19.69166667
crassifolia	-100.90000000	19.66666667
crassifolia	-100.74166667	19.68194444
crassifolia	-100.18583333	18.68222222
crassifolia	-100.42500000	22.66638889
crassifolia	-100.95000000	19.63333333
crassifolia	-100.43333333	22.63333333
crassifolia	-100.20722222	18.61694444
crassifolia	-100.75000000	19.53333333
crassifolia	-100.75000000	21.53333333
crassifolia	-100.36666667	19.48333333
crassifolia	-100.31666667	19.36666667
crassifolia	-100.51666667	22.33333333
crassifolia	-100.23333333	21.33333333
crassifolia	-100.70000000	20.31666667
crassifolia	-100.25000000	21.30000000
crassifolia	-100.13055556	19.19250000
crassifolia	-100.21250000	19.13611111
crassifolia	-100.20000000	19.11666667
crassifolia	-100.04138889	19.04333333
crassifolia	-100.60000000	22.01666667
crassifolia	-101.08361111	19.67944444
crassifolia	-101.81666667	19.63333333
crassifolia	-101.13333333	19.61666667
crassifolia	-101.15000000	19.58333333
crassifolia	-101.78333333	19.55000000
crassifolia	-101.36666667	21.53333333
crassifolia	-101.85000000	19.50000000
crassifolia	-101.60194444	19.47972222
crassifolia	-101.78333333	19.45000000
crassifolia	-101.21166667	19.34444444
crassifolia	-101.15000000	22.16666667
crassifolia	-102.92527778	18.80611111
crassifolia	-102.04833333	19.64388889
crassifolia	-102.06666667	19.61666667
crassifolia	-102.08333333	19.58333333
crassifolia	-102.21666667	19.53333333
crassifolia	-102.38333333	19.31666667
crassifolia	-103.00000000	19.95000000
crassifolia	-103.84000000	20.78722222
crassifolia	-103.43333333	19.51666667
crassifolia	-103.13333333	19.50000000
crassifolia	-103.30000000	19.46666667
crassifolia	-104.70000000	23.93333333
crassifolia	-104.83333333	20.75000000
crassifolia	-104.75000000	23.75000000
crassifolia	-104.43333333	19.65000000
crassifolia	-104.38333333	23.46666667
crassifolia	-104.96666667	20.36666667
crassifolia	-104.85805556	20.34083333
crassifolia	-104.38333333	22.33333333
crassifolia	-104.11666667	23.33333333
crassifolia	-105.81666667	24.90000000
crassifolia	-105.06666667	23.88333333
crassifolia	-105.61666667	23.85000000
crassifolia	-105.65000000	23.71666667
crassifolia	-105.85000000	24.70000000
crassifolia	-105.71666667	23.70000000
crassifolia	-105.98333333	24.68333333
crassifolia	-105.81666667	23.65000000
crassifolia	-105.83333333	23.61666667
crassifolia	-105.81666667	23.61666667
crassifolia	-105.83333333	23.53333333
crassifolia	-105.83333333	23.51666667
crassifolia	-105.50000000	26.43333333
crassifolia	-105.88333333	26.33333333
crassifolia	-105.72305556	25.34333333
crassifolia	-105.21666667	26.33333333
crassifolia	-105.64944444	23.32083333
crassifolia	-105.30000000	23.26666667
crassifolia	-105.95305556	24.14861111
crassifolia	-105.68333333	26.13333333
crassifolia	-105.83333333	25.11666667
crassifolia	-105.78333333	25.06666667
crassifolia	-105.68333333	25.03333333
crassifolia	-105.46250000	25.02916667
crassifolia	-105.30000000	24.00000000
crassifolia	-106.15000000	25.68333333
crassifolia	-106.45000000	25.50000000
crassifolia	-106.53333333	25.48333333
crassifolia	-106.55000000	25.20000000
crassifolia	-106.75000000	25.15000000
crassifolia	-106.54500000	25.12166667
crassifolia	-106.45000000	25.11666667
crassifolia	-107.00000000	26.86666667
crassifolia	-107.58333333	27.85000000
crassifolia	-107.66666667	27.75000000
crassifolia	-107.48333333	28.53333333
crassifolia	-107.90000000	27.21250000
crassifolia	-108.03333333	27.65000000
crassifolia	-108.33333333	28.33333333
crassifolia	-108.35000000	28.30000000
crassifolia	-108.33333333	28.30000000
crassifolia	-108.20000000	28.20000000
crassifolia	-108.72888889	28.18333333
crassifolia	-108.13333333	29.18333333
crassifolia	-108.28333333	28.16666667
crassifolia	-108.72888889	28.17500000
crassifolia	-108.37500000	28.30833333
crassifolia	-108.35833333	28.30833333
crassifolia	-108.34166667	28.29166667
crassifolia	-108.33361111	28.19361111
crassifolia	-108.33333333	28.29166667
crassifolia	-108.27722222	28.18416667
crassifolia	-108.22500000	28.17222222
crassifolia	-108.21111111	28.18888889
crassifolia	-108.20833333	28.17500000
crassifolia	-108.10638889	28.06583333
crassifolia	-108.04166667	28.29166667
crassifolia	-96.34166667	16.92500000
crassifolia	-92.50555556	16.81722222
crassifolia	-99.48333333	19.90000000
crassifolia	-98.78333333	19.18333333
crassifolia	-107.73333333	27.01666667
crassifolia	-100.38333333	18.90000000
crassifolia	-100.26666667	21.30000000
crassifolia	-100.13333333	19.05000000
crassifolia	-100.11666667	19.43333333
crassifolia	-100.00000000	19.16666667
crassifolia	-100.00000000	19.86666667
crassifolia	-99.96666667	19.83333333
crassifolia	-99.83333333	19.95000000
crassifolia	-99.80000000	20.68333333
crassifolia	-99.73333333	18.91666667
crassifolia	-99.55000000	20.91666667
crassifolia	-99.51666667	19.46666667
crassifolia	-99.46666667	19.61666667
crassifolia	-99.46666667	19.71666667
crassifolia	-99.46666667	20.91666667
crassifolia	-99.45000000	19.63333333
crassifolia	-99.45000000	19.71666667
crassifolia	-99.36666667	19.95000000
crassifolia	-99.06666667	21.16666667
crassifolia	-98.86666667	19.80000000
crassifolia	-98.73055556	20.18194444
crassifolia	-98.65833333	20.12361111
crassifolia	-98.65000000	19.70000000
crassifolia	-98.65000000	20.12500000
crassifolia	-98.64583333	20.11250000
crassifolia	-98.62222222	20.09583333
crassifolia	-108.27388889	29.68694444
crassifolia	-108.14111111	29.19166667
crassifolia	-108.04666667	27.29666667
crassifolia	-107.54166667	27.30000000
crassifolia	-107.35333333	26.89166667
crassifolia	-106.56666667	26.06000000
crassifolia	-106.54666667	25.12333333
crassifolia	-106.14166667	24.80333333
crassifolia	-106.11833333	24.89500000
crassifolia	-105.99166667	24.69833333
crassifolia	-105.90500000	24.96000000
crassifolia	-105.86500000	24.70666667
crassifolia	-105.84833333	24.54500000
crassifolia	-105.76000000	25.02166667
crassifolia	-105.72166667	25.34000000
crassifolia	-105.70833333	24.43000000
crassifolia	-105.61000000	24.90166667
crassifolia	-105.51500000	24.37000000
crassifolia	-105.45666667	23.64500000
crassifolia	-105.42027778	25.04500000
crassifolia	-105.40666667	24.94666667
crassifolia	-105.36000000	23.77833333
crassifolia	-104.96833333	24.65000000
crassifolia	-104.82222222	20.38055556
crassifolia	-104.63333333	23.29333333
crassifolia	-104.60666667	22.77333333
crassifolia	-104.30000000	23.45000000
crassifolia	-103.99500000	20.34166667
crassifolia	-103.92333333	23.62000000
crassifolia	-103.84833333	20.78666667
crassifolia	-103.01833333	19.91333333
crassifolia	-102.04750000	19.64138889
crassifolia	-101.95472222	19.68611111
crassifolia	-101.80666667	19.57166667
crassifolia	-101.63833333	19.40472222
crassifolia	-101.60166667	19.47833333
crassifolia	-101.36333333	19.62166667
crassifolia	-101.18166667	19.57000000
crassifolia	-101.13833333	19.57166667
crassifolia	-101.13333333	19.61833333
crassifolia	-101.03000000	19.22833333
crassifolia	-100.90500000	19.68000000
crassifolia	-100.69000000	20.22666667
crassifolia	-100.68666667	19.89666667
crassifolia	-100.65833333	19.78166667
crassifolia	-100.51666667	21.08333333
crassifolia	-100.44027778	21.50166667
crassifolia	-100.41000000	19.67000000
crassifolia	-100.37500000	19.49166667
crassifolia	-100.24500000	21.34333333
crassifolia	-100.21500000	21.21166667
crassifolia	-100.17500000	19.80333333
crassifolia	-100.15666667	20.15166667
crassifolia	-100.14000000	21.39000000
crassifolia	-100.05555556	21.29861111
crassifolia	-99.98000000	21.17500000
crassifolia	-99.95666667	20.13500000
crassifolia	-99.81861111	17.61000000
crassifolia	-99.75833333	21.07000000
crassifolia	-99.67638889	17.65777778
crassifolia	-99.66500000	21.08333333
crassifolia	-99.63166667	21.24166667
crassifolia	-99.62527778	21.13416667
crassifolia	-99.60666667	18.59666667
crassifolia	-99.58833333	20.85166667
crassifolia	-99.41166667	19.55666667
crassifolia	-98.82500000	17.54666667
crassifolia	-98.73166667	20.21500000
crassifolia	-98.67500000	17.24333333
crassifolia	-98.65500000	20.64500000
crassifolia	-98.62833333	20.72833333
crassifolia	-98.57333333	20.65166667
crassifolia	-98.56166667	20.62833333
crassifolia	-98.47833333	20.53500000
crassifolia	-97.82972222	17.30472222
crassifolia	-97.62333333	19.37500000
crassifolia	-97.45500000	19.68000000
crassifolia	-97.34277778	19.29083333
crassifolia	-97.26333333	19.48500000
crassifolia	-97.24500000	19.56000000
crassifolia	-97.17833333	18.72833333
crassifolia	-97.11333333	19.69166667
crassifolia	-97.10000000	19.63666667
crassifolia	-96.99833333	17.03000000
crassifolia	-96.98833333	17.26333333
crassifolia	-96.81500000	16.85666667
crassifolia	-96.71166667	17.10500000
crassifolia	-96.56000000	17.26500000
crassifolia	-96.37333333	16.65000000
crassifolia	-96.21963889	17.23505556
crassifolia	-93.11666667	16.75166667
crassifolia	-100.20000000	19.33333333
crassifolia	-100.06666667	19.28333333
crassifolia	-99.98333333	19.28333333
crassifolia	-100.01666667	19.68333333
crassifolia	-99.96666667	20.25000000
crassifolia	-99.90000000	19.16666667
crassifolia	-99.76666667	19.86666667
crassifolia	-99.71666667	19.86666667
crassifolia	-99.43333333	19.63333333
crassifolia	-102.09405833	19.59482778
crassifolia	-100.77278056	19.62000000
crassifolia	-100.34000000	19.59638889
crassifolia	-100.14193889	19.11988333
crassifolia	-100.08333333	18.95000000
crassifolia	-100.07208333	19.06402222
crassifolia	-99.95209167	19.11160556
crassifolia	-99.52253611	17.39487222
crassifolia	-99.23960833	20.86076111
crassifolia	-98.69746944	20.13590556
crassifolia	-98.65963333	20.59237500
crassifolia	-98.65604722	20.16524722
crassifolia	-97.53990000	19.78832500
crassifolia	-97.03443889	17.22306111
crassifolia	-97.03000000	19.60000000
crassifolia	-93.09111111	16.79305556
crassifolia	-92.81312222	16.78666944
crassifolia	-92.53693889	16.79638889
crassifolia	-92.50694444	16.81694444
crassifolia	-92.49927500	16.81849444
crassifolia	-92.21916944	15.34055556
crassifolia	-91.85964167	16.42478611
crassifolia	-91.85397222	16.43024722
crassifolia	-108.20000000	28.16666667
crassifolia	-105.78333333	24.88333333
crassifolia	-104.88333333	22.76666667
crassifolia	-104.20000000	22.61666667
crassifolia	-99.73333333	20.10000000
crassifolia	-99.45000000	19.66666667
crassifolia	-99.41666667	19.38333333
crassifolia	-98.46666667	17.36666667
crassifolia	-97.18333333	18.71666667
crassifolia	-96.03333333	16.65000000
crassifolia	-92.50000000	16.81666667
crassifolia	-108.05250000	28.28305556
crassifolia	-96.75000000	17.16666667
crassifolia	-96.58333333	17.58333333
crassifolia	-92.55000000	16.81666667
crassifolia	-92.51000000	16.78000000
crassifolia	-91.82305556	16.47555556
crassifolia	-108.71666667	28.16666667
crassifolia	-106.11861111	24.89611111
crassifolia	-105.83760556	23.58816389
crassifolia	-105.72305556	23.71055556
crassifolia	-105.61563056	25.08243889
crassifolia	-104.49844722	23.07577778
crassifolia	-103.01943889	19.91556111
crassifolia	-100.42805556	22.65222222
crassifolia	-100.12060000	18.94752222
crassifolia	-99.13335833	21.02426111
crassifolia	-99.13207778	21.29000278
crassifolia	-98.74501389	19.92271667
crassifolia	-98.73111111	20.18814722
crassifolia	-98.62263056	20.61828889
crassifolia	-98.50000000	20.50000000
crassifolia	-98.49422778	20.44950833
crassifolia	-97.15888889	19.53333333
crassifolia	-96.64540278	17.14237778
crassifolia	-98.69000000	20.13000000
crassifolia	-105.71666667	25.33333333
crassifolia	-105.45000000	25.01666667
crassifolia	-105.33333333	23.33333333
crassifolia	-104.85000000	20.75000000
crassifolia	-104.33333333	23.33333333
crassifolia	-104.21611111	19.53138889
crassifolia	-103.83333333	20.88333333
crassifolia	-103.00000000	19.86666667
crassifolia	-102.27666667	19.80611111
crassifolia	-101.86666667	19.50000000
crassifolia	-101.37833333	21.53666667
crassifolia	-101.09611111	19.62694444
crassifolia	-101.08333333	19.61666667
crassifolia	-100.90000000	19.68000000
crassifolia	-100.68666667	19.89833333
crassifolia	-100.40000000	19.67000000
crassifolia	-100.35000000	20.00000000
crassifolia	-99.55000000	21.13333333
crassifolia	-98.82388889	17.55916667
crassifolia	-98.75000000	19.71666667
crassifolia	-98.75000000	20.58333333
crassifolia	-98.68000000	20.13833333
crassifolia	-98.65861111	20.64638889
crassifolia	-98.54805556	20.66888889
crassifolia	-98.51666667	20.55000000
crassifolia	-98.48333333	20.38333333
crassifolia	-98.48333333	20.45000000
crassifolia	-98.48333333	20.58333333
crassifolia	-98.48333333	20.65000000
crassifolia	-98.47972222	20.53527778
crassifolia	-98.46666667	20.53333333
crassifolia	-98.43638889	20.58500000
crassifolia	-98.41666667	20.45000000
crassifolia	-98.41666667	20.63333333
crassifolia	-98.35805556	20.34888889
crassifolia	-98.35000000	20.40000000
crassifolia	-98.28388889	20.57638889
crassifolia	-98.24166667	19.30500000
crassifolia	-98.21666667	20.33333333
crassifolia	-98.10555556	20.11666667
crassifolia	-98.05583333	18.85000000
crassifolia	-97.81666667	17.30000000
crassifolia	-97.80000000	19.80000000
crassifolia	-97.48333333	19.31666667
crassifolia	-97.45000000	19.31666667
crassifolia	-97.43333333	19.50555556
crassifolia	-97.36666667	19.63333333
crassifolia	-97.28333333	18.85000000
crassifolia	-97.25000000	19.48333333
crassifolia	-97.25000000	19.75000000
crassifolia	-97.24277778	19.56000000
crassifolia	-97.23055556	19.53277778
crassifolia	-97.21666667	19.13333333
crassifolia	-97.21666667	19.61666667
crassifolia	-97.16666667	19.48333333
crassifolia	-97.16666667	19.66666667
crassifolia	-97.15000000	19.50000000
crassifolia	-97.15000000	19.51666667
crassifolia	-97.13333333	19.68333333
crassifolia	-97.11833333	19.35500000
crassifolia	-97.11666667	19.60000000
crassifolia	-97.10000000	19.56666667
crassifolia	-97.10000000	19.63333333
crassifolia	-97.08333333	19.61666667
crassifolia	-97.08333333	19.65000000
crassifolia	-97.06666667	19.60000000
crassifolia	-97.05277778	18.56055556
crassifolia	-97.05000000	19.61666667
crassifolia	-97.02638889	19.60944444
crassifolia	-97.01666667	19.11666667
crassifolia	-96.55333333	17.53333333
crassifolia	-96.55000000	17.53333333
crassifolia	-92.71194444	16.79972222
crassifolia	-92.68333333	16.73333333
crassifolia	-92.56666667	16.81666667
crassifolia	-92.54416667	16.69111111
crassifolia	-92.48833333	16.67666667
crassifolia	-92.35694444	16.47305556
crassifolia	-99.43361111	19.63000000
crassifolia	-99.43333333	19.61916667
crassifolia	-99.42888889	19.68194444
crassifolia	-99.42000000	19.63611111
crassifolia	-99.40416667	19.58750000
crassifolia	-99.40138889	19.63750000
crassifolia	-99.40000000	19.54444444
crassifolia	-99.14222222	19.20083333
crassifolia	-98.75000000	19.94027778
crassifolia	-98.74555556	19.92444444
crassifolia	-98.70833333	20.13194444
crassifolia	-98.67055556	20.12138889
crassifolia	-98.66722222	20.09861111
crassifolia	-98.66361111	20.12805556
crassifolia	-98.64750000	20.10555556
crassifolia	-98.51638889	19.81805556
crassifolia	-92.23854167	15.43054167
crassifolia	-98.46666667	20.60000000
crassifolia	-92.55000000	16.73333333
crassifolia	-97.14975000	16.28409167
crassifolia	-96.58361111	17.22055556
crassifolia	-94.24070000	16.83350000
crassifolia	-91.41010000	15.84710000
crassifolia	-91.53740000	15.94760000
crassifolia	-91.53070000	15.44510000
crassifolia	-91.08850000	15.30440000
crassifolia	-91.61110000	15.13680000
crassifolia	-91.36990000	15.36470000
crassifolia	-91.03480000	14.66780000
crassifolia	-90.11010000	14.58740000
crassifolia	-90.04310000	14.60750000
crassipes	-101.43333333	20.16666667
crassipes	-98.63555556	20.02305556
crassipes	-103.77388889	19.95444444
crassipes	-100.17250000	19.82416667
crassipes	-98.82472222	19.57305556
crassipes	-98.72000000	19.55000000
crassipes	-98.08638889	19.45555556
crassipes	-99.13611111	19.42277778
crassipes	-99.60694444	19.34000000
crassipes	-99.19000000	19.32333333
crassipes	-99.29000000	19.29000000
crassipes	-99.29000000	19.27333333
crassipes	-101.92416667	19.15027778
crassipes	-98.75555556	19.11666667
crassipes	-98.22416667	19.05333333
crassipes	-98.50000000	18.75000000
crassipes	-97.16666667	17.68333333
crassipes	-96.40000000	17.26666667
crassipes	-97.78333333	17.30000000
